,SIM0000,SIM0001,SIM0002,SIM0003,SIM0004,SIM0005,SIM0006,SIM0007,SIM0008,SIM0009,SIM0010,SIM0011,SIM0012,SIM0013,SIM0014,SIM0015,SIM0016,SIM0017,SIM0018,SIM0019,SIM0020,SIM0021,SIM0022,SIM0023,SIM0024,SIM0025,SIM0026,SIM0027,SIM0028,SIM0029,SIM0030,SIM0031,SIM0032,SIM0033,SIM0034,SIM0035,SIM0036,SIM0037,SIM0038,SIM0039,SIM0040,SIM0041,SIM0042,SIM0043,SIM0044,SIM0045,SIM0046,SIM0047,SIM0048,SIM0049,SIM0050,SIM0051,SIM0052,SIM0053,SIM0054,SIM0055,SIM0056,SIM0057,SIM0058,SIM0059,SIM0060,SIM0061,SIM0062,SIM0063,SIM0064,SIM0065,SIM0066,SIM0067,SIM0068,SIM0069,SIM0070,SIM0071,SIM0072,SIM0073,SIM0074,SIM0075,SIM0076,SIM0077,SIM0078,SIM0079,SIM0080,SIM0081,SIM0082,SIM0083,SIM0084,SIM0085,SIM0086,SIM0087,SIM0088,SIM0089,SIM0090,SIM0091,SIM0092,SIM0093,SIM0094,SIM0095,SIM0096,SIM0097,SIM0098,SIM0099,SIM0100,SIM0101,SIM0102,SIM0103,SIM0104,SIM0105,SIM0106,SIM0107,SIM0108,SIM0109,SIM0110,SIM0111,SIM0112,SIM0113,SIM0114,SIM0115,SIM0116,SIM0117,SIM0118,SIM0119,SIM0120,SIM0121,SIM0122,SIM0123,SIM0124,SIM0125,SIM0126,SIM0127,SIM0128,SIM0129,SIM0130,SIM0131,SIM0132,SIM0133,SIM0134,SIM0135,SIM0136,SIM0137,SIM0138,SIM0139,SIM0140,SIM0141,SIM0142,SIM0143,SIM0144,SIM0145,SIM0146,SIM0147,SIM0148,SIM0149,SIM0150,SIM0151,SIM0152,SIM0153,SIM0154,SIM0155,SIM0156,SIM0157,SIM0158,SIM0159,SIM0160,SIM0161,SIM0162,SIM0163,SIM0164,SIM0165,SIM0166,SIM0167,SIM0168,SIM0169,SIM0170,SIM0171,SIM0172,SIM0173,SIM0174,SIM0175,SIM0176,SIM0177,SIM0178,SIM0179,SIM0180,SIM0181,SIM0182,SIM0183,SIM0184,SIM0185,SIM0186,SIM0187,SIM0188,SIM0189,SIM0190,SIM0191,SIM0192,SIM0193,SIM0194,SIM0195,SIM0196,SIM0197,SIM0198,SIM0199
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-30,-0.01,0.009823751886835454,0.009933756208581071,-0.00986443346962265,-0.009825100565003577,0.01,-0.01,-0.009509486661994793,0.01,0.01,0.009566903244613453,0.01,0.009279636332063091,0.009908323805959716,0.01,-0.009856020971490003,0.01,0.009986489578631203,-0.009514576828836522,-0.01,-0.00022941555839661618,0.009936124891869482,0.01,-0.01,0.009925066940048322,0.009648051340391942,-0.01,-0.01,0.009928051804314088,-0.01,0.0005318999067295342,0.009918044949650739,0.01,0.009949533705362463,-0.01,-0.009902580614475597,-0.01,-0.009975991557738933,-0.01,-0.009860976751876156,0.009950268887113181,0.01,-0.009911217479473381,0.00995823185126406,-0.009521406995049437,-0.01,-0.01,-0.01,-0.009879135596597042,0.01,0.01,-0.01,-0.009955509697889635,-0.01,0.01,-0.009796120220315384,0.01,-0.01,-0.009895843231796203,0.01,-0.01,0.01,0.009929736198328178,-0.009788677739047357,0.009952715969717314,0.01,0.009940104178490037,-0.01,0.00022698522861319857,0.009954916251076239,-0.01,-0.01,-0.009912354246699978,-0.01,0.009928661149379556,0.01,-0.01,-0.01,-0.009898070474265518,0.01,-0.01,-0.009837675004457579,-0.009942234320455845,0.009889756268635008,-0.01,-0.01,0.01,-0.009963851400468496,0.01,-0.009530429747231818,-0.01,0.009791397401716194,0.01,0.01,0.01,0.01,-0.01,0.009756360296126747,-0.00951306638924069,-0.009653328101586006,0.00994162001289339,0.0099977504727344,-0.00984060576022435,-0.01,0.0099202565612023,0.01,-0.00983275385510679,0.01,-0.01,0.009966564411537931,0.002936686260726328,0.0098513430708484,0.00997176775046357,-0.01,-0.009381061474141906,0.009788691660910953,-0.01,0.01,0.009964038761182957,0.009937439723065563,-0.007129056350949209,-0.009993728458506655,0.01,-0.01,0.009991660766865754,-0.009812244857102883,0.009985945127190378,-0.01,0.009790900365484995,0.004401255945364746,-0.01,0.009800156791272418,0.0012455998336539666,-0.009958643497784813,-0.002697680649236548,0.009973059909133391,-0.01,0.01,-0.00898982109822278,0.009960338194024277,-0.01,0.009977208303641686,0.009956134368425113,0.01,-0.01,-0.01,-0.01,0.009964669124868441,-0.00986260112349218,0.009939742629659944,-0.01,0.009995348412115992,0.009971677093675997,-0.01,-0.00995595462288936,-0.01,0.00981477922193321,-0.00785908023069684,0.01,0.01,-0.01,0.009666315592038026,0.009961656780353453,0.009968447871940053,-0.01,-0.01,-0.009979146133165017,-0.01,0.00992294749909812,0.009997200720833177,0.01,0.009963221591101098,-0.009560542090836842,0.01,-0.01,-0.01,-0.009363951755438226,0.009987650573752522,0.009857913287388255,-0.01,-0.009861053984018955,0.01,0.01,0.00030598120203223874,0.0099630061956118,0.009957097278116165,0.009802244517361884,-0.009518912619689549,-0.009683733531712204,-0.01,-0.009916772666270307,-0.00999971585732999,0.0072853726947060705,0.009810784799145503,-0.01,0.01,-0.005458988300011648,0.00980565963235259,-0.009965543067847702,-0.00989792150280454
2024-12-31,-0.01,0.009823751886835454,0.009933756208581071,-0.00986443346962265,-0.009825100565003577,0.01,-0.01,-0.009509486661994793,0.01,0.01,0.009566903244613453,0.01,0.009279636332063091,0.009908323805959716,0.01,-0.009856020971490003,0.01,0.009986489578631203,-0.009514576828836522,-0.01,-0.00022941555839661618,0.009936124891869482,0.01,-0.01,0.009925066940048322,0.009648051340391942,-0.01,-0.01,0.009928051804314088,-0.01,0.0005318999067295342,0.009918044949650739,0.01,0.009949533705362463,-0.01,-0.009902580614475597,-0.01,-0.009975991557738933,-0.01,-0.009860976751876156,0.009950268887113181,0.01,-0.009911217479473381,0.00995823185126406,-0.009521406995049437,-0.01,-0.01,-0.01,-0.009879135596597042,0.01,0.01,-0.01,-0.009955509697889635,-0.01,0.01,-0.009796120220315384,0.01,-0.01,-0.009895843231796203,0.01,-0.01,0.01,0.009929736198328178,-0.009788677739047357,0.009952715969717314,0.01,0.009940104178490037,-0.01,0.00022698522861319857,0.009954916251076239,-0.01,-0.01,-0.009912354246699978,-0.01,0.009928661149379556,0.01,-0.01,-0.01,-0.009898070474265518,0.01,-0.01,-0.009837675004457579,-0.009942234320455845,0.009889756268635008,-0.01,-0.01,0.01,-0.009963851400468496,0.01,-0.009530429747231818,-0.01,0.009791397401716194,0.01,0.01,0.01,0.01,-0.01,0.009756360296126747,-0.00951306638924069,-0.009653328101586006,0.00994162001289339,0.0099977504727344,-0.00984060576022435,-0.01,0.0099202565612023,0.01,-0.00983275385510679,0.01,-0.01,0.009966564411537931,0.002936686260726328,0.0098513430708484,0.00997176775046357,-0.01,-0.009381061474141906,0.009788691660910953,-0.01,0.01,0.009964038761182957,0.009937439723065563,-0.007129056350949209,-0.009993728458506655,0.01,-0.01,0.009991660766865754,-0.009812244857102883,0.009985945127190378,-0.01,0.009790900365484995,0.004401255945364746,-0.01,0.009800156791272418,0.0012455998336539666,-0.009958643497784813,-0.002697680649236548,0.009973059909133391,-0.01,0.01,-0.00898982109822278,0.009960338194024277,-0.01,0.009977208303641686,0.009956134368425113,0.01,-0.01,-0.01,-0.01,0.009964669124868441,-0.00986260112349218,0.009939742629659944,-0.01,0.009995348412115992,0.009971677093675997,-0.01,-0.00995595462288936,-0.01,0.00981477922193321,-0.00785908023069684,0.01,0.01,-0.01,0.009666315592038026,0.009961656780353453,0.009968447871940053,-0.01,-0.01,-0.009979146133165017,-0.01,0.00992294749909812,0.009997200720833177,0.01,0.009963221591101098,-0.009560542090836842,0.01,-0.01,-0.01,-0.009363951755438226,0.009987650573752522,0.009857913287388255,-0.01,-0.009861053984018955,0.01,0.01,0.00030598120203223874,0.0099630061956118,0.009957097278116165,0.009802244517361884,-0.009518912619689549,-0.009683733531712204,-0.01,-0.009916772666270307,-0.00999971585732999,0.0072853726947060705,0.009810784799145503,-0.01,0.01,-0.005458988300011648,0.00980565963235259,-0.009965543067847702,-0.00989792150280454
